,App,Category,Rating,Reviews,Size_1,Installs_1,Type,Price,Content_Rating,Genres,Last_Updated,Current Ver,Installs,Size,size_kb
8301,Easy Language Translator,TOOLS,4.3,191621,6.1M,"10,000,000+",Free,0,Everyone,Tools,29-05-2018,1,10000000,6.1,FALSE
8302,Word Search multilingual,GAME,4.2,32849,1.5M,"1,000,000+",Free,0,Everyone,Word,30-09-2015,2,1000000,1.5,FALSE
8303,Love Collage - Photo Editor,PHOTOGRAPHY,4.3,251686,31M,"10,000,000+",Free,0,Everyone,Photography,28-07-2017,2,10000000,31,FALSE
8304,Heavy Bus Simulator,FAMILY,4.4,252006,26M,"5,000,000+",Free,0,Everyone,Simulation,15-03-2018,1,5000000,26,FALSE
8305,"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483782,20M,"10,000,000+",Free,0,Everyone,Communication,29-07-2018,1,10000000,20,FALSE
8306,Love Fonts for FlipFont,PERSONALIZATION,3.9,28694,2.9M,"1,000,000+",Free,0,Everyone,Personalization,14-01-2018,1,1000000,2.9,FALSE
8309,Racing in Car 2,GAME,4.3,234589,38M,"50,000,000+",Free,0,Everyone,Racing,22-11-2016,1,50000000,38,FALSE
8310,Escape the Prison Room,FAMILY,3.5,113183,36M,"5,000,000+",Free,0,Everyone,Puzzle,15-12-2017,10,5000000,36,FALSE
8311,Bike Racing 3D,GAME,4.2,951435,14M,"50,000,000+",Free,0,Everyone,Racing,17-01-2018,2,50000000,14,FALSE
8312,Satellite Director,TOOLS,4.1,45610,176k,"10,000,000+",Free,0,Everyone,Tools,02-01-2018,1,10000000,0.176,TRUE
8313,Truck Driver Cargo,GAME,4.1,257531,44M,"10,000,000+",Free,0,Everyone 10+,Racing,18-01-2018,7,10000000,44,FALSE
8314,Anime Love Story Games: ✨Shadowtime✨,FAMILY,4.7,198480,82M,"5,000,000+",Free,0,Everyone,Simulation,03-08-2018,20,5000000,82,FALSE
8315,Checkers,GAME,4.5,375996,3.3M,"10,000,000+",Free,0,Everyone,Board,06-08-2018,1,10000000,3.3,FALSE
8316,Scratch Logo Quiz. Challenging brain puzzle,GAME,3.3,152102,18M,"10,000,000+",Free,0,Teen,Trivia,30-06-2018,4,10000000,18,FALSE
8317,Myth Defense 2: DF,FAMILY,4.2,17108,8.3M,"100,000+",Free,0,Everyone,Strategy,23-06-2016,1,100000,8.3,FALSE
8321,Myth Defense 2: DF Platinum,FAMILY,4.6,1764,8.3M,"10,000+",Paid,3.99,Everyone 10+,Strategy,22-06-2016,1,10000,8.3,FALSE
8323,DF@realtime,BUSINESS,4.3,24,8.0M,"1,000+",Free,0,Everyone,Business,26-10-2017,6,1000,8,FALSE
8324,DF Night Selfies,PHOTOGRAPHY,4.3,194,1.5M,"10,000+",Free,0,Everyone,Photography,15-02-2018,1,10000,1.5,FALSE
8325,DF Coaching,SPORTS,4,1,3.6M,100+,Free,0,Everyone,Sports,24-05-2018,1,100,3.6,FALSE
8326,Digital Falak,TOOLS,4.7,3408,15M,"50,000+",Free,0,Everyone,Tools,30-05-2018,2,50000,15,FALSE
8327,The Divine Feminine App: the DF App,LIFESTYLE,5,8,6.7M,"1,000+",Free,0,Everyone,Lifestyle,16-05-2016,0,1000,6.7,FALSE
8335,DF Glue Board,PARENTING,5,1,27M,10+,Free,0,Everyone,Parenting,19-01-2018,Glueboardv,10,27,FALSE
8336,DF-Server Mobile,PRODUCTIVITY,4.9,17,76M,100+,Free,0,Everyone,Productivity,07-06-2016,1,100,76,FALSE
8343,Red Transporte DF,MAPS_AND_NAVIGATION,4.3,11100,15M,"500,000+",Free,0,Everyone,Maps & Navigation,28-04-2018,2,500000,15,FALSE
8347,Periscope - Live Video,SOCIAL,4,479939,15M,"10,000,000+",Free,0,Mature 17+,Social,09-07-2018,1,10000000,15,FALSE
8350,Droidbug BusyBox Advance PRO,TOOLS,4.5,2,3.3M,100+,Paid,3.99,Everyone,Tools,19-07-2018,1,100,3.3,FALSE
8352,PDF Reader – PDF Editor 2018,TOOLS,4.1,1648,36M,"500,000+",Free,0,Everyone,Tools,31-07-2018,9,500000,36,FALSE
8353,Fix Error Google Playstore,BOOKS_AND_REFERENCE,4.3,18,5.7M,"1,000+",Free,0,Everyone,Books & Reference,22-07-2017,1,1000,5.7,FALSE
8361,DG Coupon,SHOPPING,3.7,668,1.1M,"100,000+",Free,0,Everyone,Shopping,16-07-2018,20,100000,1.1,FALSE
8362,Penny Finder,SHOPPING,4.2,470,4.1M,"10,000+",Paid,2.99,Everyone,Shopping,17-07-2018,1,10000,4.1,FALSE
8363,DG - Digital Coupons - Free Coupon and Discount,SHOPPING,3.6,38,1.1M,"10,000+",Free,0,Everyone,Shopping,01-07-2018,20,10000,1.1,FALSE
8364,DG Surveyor,BUSINESS,3.6,5,6.8M,50+,Paid,8.99,Everyone,Business,30-04-2018,6,50,6.8,FALSE
8365,DG Smart life,TOOLS,2.1,14,28M,"1,000+",Free,0,Everyone,Tools,07-09-2017,1,1000,28,FALSE
8366,Krazy Coupon Lady,SHOPPING,4.7,10318,32M,"1,000,000+",Free,0,Everyone,Shopping,19-06-2018,2,1000000,32,FALSE
8367,DG UPnP Player Free,VIDEO_PLAYERS,3.2,39,12M,"10,000+",Free,0,Everyone,Video Players & Editors,18-03-2016,2,10000,12,FALSE
8368,Penny Puss,TOOLS,3,19,22M,"1,000+",Paid,4.99,Everyone,Tools,09-07-2016,1,1000,22,FALSE
8369,DG Mobile,GAME,4.3,59,1.4M,"1,000+",Free,0,Everyone,Board,08-04-2017,0,1000,1.4,FALSE
8370,Go Go Coupons - Free Coupon and Discount,SHOPPING,3,4,1.2M,"1,000+",Free,0,Everyone,Shopping,01-07-2018,10,1000,1.2,FALSE
8372,DJ Electro Mix Pad,FAMILY,3.9,53301,7.6M,"10,000,000+",Free,0,Everyone,Entertainment,16-06-2017,1,10000000,7.6,FALSE
8373,DG Screen Recorder,VIDEO_PLAYERS,3.3,12,2.9M,500+,Free,0,Everyone,Video Players & Editors,20-10-2015,1,500,2.9,FALSE
8375,DG Video Editor,VIDEO_PLAYERS,4,486,2.5M,"10,000+",Free,0,Everyone,Video Players & Editors,06-09-2016,1,10000,2.5,FALSE
8376,The DG Buddy,BUSINESS,3.7,3,11M,10+,Paid,2.49,Everyone,Business,30-06-2014,v3,10,11,FALSE
8377,Roland DG Mobile Panel,TOOLS,2.8,27,34M,"1,000+",Free,0,Everyone,Tools,20-02-2018,1,1000,34,FALSE
8378,Destroy Gunners Σ,GAME,4.4,10786,21M,"1,000,000+",Free,0,Everyone,Arcade,14-01-2017,1,1000000,21,FALSE
8379,DG-App,TOOLS,5,1,4.5M,500+,Free,0,Everyone,Tools,29-11-2017,1,500,4.5,FALSE
8380,Can I pack that? - DG App,TRAVEL_AND_LOCAL,3.9,58,22M,"10,000+",Free,0,Everyone,Travel & Local,28-10-2016,2,10000,22,FALSE
8381,DG Phone Call Task Switcher,PRODUCTIVITY,4.2,43,34k,"1,000+",Free,0,Everyone,Productivity,09-06-2015,2,1000,0.034,TRUE
8382,DG Fitness,HEALTH_AND_FITNESS,4.8,6,14M,100+,Free,0,Everyone,Health & Fitness,23-03-2018,7,100,14,FALSE
8383,Sharaf DG,SHOPPING,4,7006,12M,"500,000+",Free,0,Everyone,Shopping,12-05-2018,3,500000,12,FALSE
8385,Coupon Mob - Discount Coupons,SHOPPING,3,2,1.3M,100+,Free,0,Everyone,Shopping,30-05-2018,6,100,1.3,FALSE
8386,DG Users,PRODUCTIVITY,4.5,8,3.1M,100+,Free,0,Everyone,Productivity,07-06-2018,1,100,3.1,FALSE
8387,DG Cars,TRAVEL_AND_LOCAL,2.6,122,11M,"10,000+",Free,0,Everyone,Travel & Local,08-06-2018,31,10000,11,FALSE
8388,Free coupons and vouchers,FINANCE,5,4,5.9M,100+,Free,0,Everyone,Finance,28-07-2018,1,100,5.9,FALSE
8391,DG OFF - 100% Free Coupons & Deals,SHOPPING,5,1,1.1M,10+,Free,0,Everyone,Shopping,11-07-2018,1,10,1.1,FALSE
8392,Digoo·Cloud,TOOLS,4.1,543,26M,"10,000+",Free,0,Everyone,Tools,05-06-2018,1,10000,26,FALSE
8394,DG ग्राम / Digital Gram Panchayat,NEWS_AND_MAGAZINES,4.5,53,5.9M,"10,000+",Free,0,Teen,News & Magazines,19-06-2018,1,10000,5.9,FALSE
8395,DG TV,NEWS_AND_MAGAZINES,5,3,5.7M,100+,Free,0,Everyone,News & Magazines,26-05-2018,1,100,5.7,FALSE
8397,DHgate-Shop Wholesale Prices,SHOPPING,4.5,104068,37M,"5,000,000+",Free,0,Teen,Shopping,01-08-2018,4,5000000,37,FALSE
8399,DEER HUNTER CLASSIC,GAME,4.4,3941129,77M,"50,000,000+",Free,0,Teen,Action,16-07-2018,3,50000000,77,FALSE
8400,DEER HUNTER RELOADED,GAME,4.3,314774,43M,"5,000,000+",Free,0,Teen,Action,16-09-2013,3,5000000,43,FALSE
8401,DH Pineapple Poker OFC,GAME,4.2,1878,20M,"100,000+",Free,0,Teen,Casino,09-11-2017,1,100000,20,FALSE
8402,DH UFO,FAMILY,3,4,8.0M,"1,000+",Free,0,Everyone,Entertainment,08-06-2017,1,1000,8,FALSE
8403,Galaxy Defense,FAMILY,4.1,78142,17M,"5,000,000+",Free,0,Everyone,Strategy,22-08-2015,1,5000000,17,FALSE
8404,Call of Mini™ Dino Hunter,GAME,4.2,326042,10M,"10,000,000+",Free,0,Teen,Action,06-06-2014,3,10000000,10,FALSE
8405,Castle Defense 2,FAMILY,4.2,35172,34M,"1,000,000+",Free,0,Teen,Strategy,20-01-2017,3,1000000,34,FALSE
8406,Dungeon Rush,FAMILY,4,28633,81M,"1,000,000+",Free,0,Everyone 10+,Role Playing,23-12-2016,1,1000000,81,FALSE
8408,Treasure Defense,FAMILY,4.1,3527,35M,"100,000+",Free,0,Teen,Strategy,08-09-2015,2,100000,35,FALSE
8409,Car Crash III Beam DH Real Damage Simulator 2018,GAME,3.6,151,100M,"10,000+",Free,0,Everyone,Racing,20-05-2018,1,10000,100,FALSE
8410,The Lost Lands:DH Lite,FAMILY,4.3,1130,48M,"50,000+",Free,0,Teen,Simulation,03-04-2015,1,50000,48,FALSE
8411,DH-UFO,FAMILY,5,1,59M,100+,Free,0,Everyone,Entertainment,24-05-2018,1,100,59,FALSE
8413,Daddyhunt: Gay Dating,SOCIAL,3.9,6450,14M,"500,000+",Free,0,Mature 17+,Social,22-01-2018,1,500000,14,FALSE
8415,Tiny Defense,FAMILY,4.1,29387,16M,"1,000,000+",Free,0,Everyone,Strategy,22-08-2015,1,1000000,16,FALSE
8416,Toys Defense: Horror Land,FAMILY,3.8,168,24M,"10,000+",Free,0,Everyone,Strategy,01-03-2017,1,10000,24,FALSE
8417,D-H Pharmacy,LIFESTYLE,5,6,2.3M,"1,000+",Free,0,Everyone,Lifestyle,04-05-2016,v6,1000,2.3,FALSE
8418,DEER HUNTER CHALLENGE,GAME,3.7,38767,4.1M,"5,000,000+",Free,0,Everyone 10+,Action,11-04-2011,1,5000000,4.1,FALSE
8419,Kingdom in Chaos,FAMILY,4.3,5623,28M,"100,000+",Free,0,Everyone 10+,Role Playing,21-12-2015,1,100000,28,FALSE
8420,Desperate Housewives: The Game,FAMILY,4.2,10440,27M,"500,000+",Free,0,Teen,Role Playing,06-08-2018,18,500000,27,FALSE
8421,Dinosaur War,FAMILY,4.3,157997,27M,"10,000,000+",Free,0,Everyone,Simulation,04-08-2016,1,10000000,27,FALSE
8422,DH News,NEWS_AND_MAGAZINES,2.5,81,6.7M,"10,000+",Free,0,Mature 17+,News & Magazines,27-11-2017,3,10000,6.7,FALSE
8423,Bike Unchained,SPORTS,4.3,83545,23M,"5,000,000+",Free,0,Everyone,Sports,31-07-2018,1,5000000,23,FALSE
8426,Bike 3D Configurator,SPORTS,4.3,34062,85M,"1,000,000+",Free,0,Everyone,Sports,03-04-2018,1,1000000,85,FALSE
8427,Castle Defense : Invasion,FAMILY,4.2,1484,41M,"100,000+",Free,0,Everyone,Strategy,15-07-2018,1,100000,41,FALSE
8428,Defender,GAME,4.6,152395,14M,"10,000,000+",Free,0,Everyone 10+,Action,22-07-2016,1,10000000,14,FALSE
8429,Avenger Legends,FAMILY,4,3715,94M,"100,000+",Free,0,Everyone,Role Playing,13-07-2017,1,100000,94,FALSE
8430,DrivingTest,FAMILY,2.9,975,45M,"100,000+",Free,0,Everyone,Simulation,27-02-2017,5,100000,45,FALSE
8432,Texas HoldEm Poker Deluxe,GAME,4.5,396090,26M,"10,000,000+",Free,0,Teen,Casino,30-05-2018,1,10000000,26,FALSE
8433,Idle Heroes,FAMILY,4.7,417197,99M,"10,000,000+",Free,0,Everyone 10+,Role Playing,30-05-2018,1,10000000,99,FALSE
8434,Wallpapers DH 4K,PERSONALIZATION,3.8,23,5.9M,"1,000+",Free,0,Everyone,Personalization,16-07-2018,2,1000,5.9,FALSE
8436,Deck Heroes: Legacy,GAME,4.7,466495,52M,"10,000,000+",Free,0,Teen,Card,16-07-2018,11,10000000,52,FALSE
8437,Shred! Downhill Mountainbiking,GAME,3.9,41683,63M,"1,000,000+",Free,0,Everyone,Arcade,02-02-2017,1,1000000,63,FALSE
8438,Pocket Heroes,FAMILY,4.5,96658,26M,"1,000,000+",Free,0,Everyone 10+,Role Playing,05-09-2015,2,1000000,26,FALSE
8440,"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412888,35M,"10,000,000+",Free,0,Everyone,Social,31-07-2018,3,10000000,35,FALSE
8442,Phone Tracker : Family Locator,SOCIAL,4.3,231446,5.4M,"10,000,000+",Free,0,Everyone,Social,02-08-2018,4,10000000,5.4,FALSE
8443,Meme Generator Free,FAMILY,4.4,303394,53M,"10,000,000+",Free,0,Mature 17+,Entertainment,03-08-2018,4,10000000,53,FALSE
8444,Stop Smoking - EasyQuit free,HEALTH_AND_FITNESS,4.8,39068,4.0M,"500,000+",Free,0,Everyone,Health & Fitness,07-07-2018,1,500000,4,FALSE
8445,FIFA Soccer,SPORTS,4.2,3909032,51M,"100,000,000+",Free,0,Everyone,Sports,31-07-2018,10,100000000,51,FALSE
8446,My Photo Keyboard,PHOTOGRAPHY,4.1,211620,20M,"10,000,000+",Free,0,Everyone,Photography,29-03-2018,7,10000000,20,FALSE
8447,Archery Physics Objects Destruction Apple shooter,GAME,4.5,6026,39M,"100,000+",Free,0,Teen,Action,07-07-2018,1,100000,39,FALSE
8448,Story Saver for Instagram,PHOTOGRAPHY,4.5,41331,5.0M,"5,000,000+",Free,0,Everyone,Photography,31-07-2018,1,5000000,5,FALSE
8449,Cameringo+ Filters Camera,PHOTOGRAPHY,4.6,28107,5.7M,"500,000+",Paid,2.99,Everyone,Photography,11-06-2018,2,500000,5.7,FALSE
8450,Whoscall - Caller ID & Block,COMMUNICATION,4.4,552635,29M,"10,000,000+",Free,0,Everyone,Communication,01-08-2018,6,10000000,29,FALSE
8451,Cooking in the Kitchen,FAMILY,4.1,217736,87M,"10,000,000+",Free,0,Everyone,Casual;Pretend Play,02-08-2018,1,10000000,87,FALSE
8452,Automatic Call Recorder,TOOLS,4.3,1648515,7.1M,"100,000,000+",Free,0,Everyone,Tools,02-08-2018,5,100000000,7.1,FALSE
8453,Fancy Pants Adventures,GAME,4.7,55952,61M,"1,000,000+",Free,0,Everyone 10+,Arcade,13-07-2017,1,1000000,61,FALSE
8455,Shopee: No.1 Belanja Online,SHOPPING,4.2,609186,30M,"10,000,000+",Free,0,Everyone,Shopping,23-07-2018,2,10000000,30,FALSE
8456,Lep's World 3 🍀🍀🍀,GAME,4.3,771001,52M,"50,000,000+",Free,0,Everyone 10+,Action,11-06-2018,2,50000000,52,FALSE
8457,Robbery Bob,GAME,4.5,617732,44M,"10,000,000+",Free,0,Everyone 10+,Action,29-07-2018,1,10000000,44,FALSE
8459,Video Downloader - for Instagram Repost App,VIDEO_PLAYERS,4.8,332623,4.6M,"10,000,000+",Free,0,Everyone,Video Players & Editors,27-07-2018,1,10000000,4.6,FALSE
8460,Nyan Cat: Lost In Space,GAME,4.5,371318,90M,"10,000,000+",Free,0,Everyone 10+,Arcade,08-06-2018,10,10000000,90,FALSE
8462,"Quik – Free Video Editor for photos, clips, music",VIDEO_PLAYERS,4.7,696665,91M,"10,000,000+",Free,0,Everyone,Video Players & Editors,05-07-2018,4,10000000,91,FALSE
8463,Euro Truck Driver (Simulator),FAMILY,4.4,860078,30M,"10,000,000+",Free,0,Everyone,Simulation,15-02-2018,1,10000000,30,FALSE
8464,DJ Mix Effects Simulator,FAMILY,4.1,5997,20M,"1,000,000+",Free,0,Everyone,Simulation,26-01-2018,1,1000000,20,FALSE
8465,3D DJ – Music Mixer with Virtual DJ,FAMILY,4.3,796,28M,"100,000+",Free,0,Everyone,Entertainment,03-07-2018,6,100000,28,FALSE
8466,Virtual DJ Mixer,TOOLS,4.2,2013,16M,"100,000+",Free,0,Everyone,Tools,18-05-2017,1,100000,16,FALSE
8467,Mix Virtual DJ 2018,TOOLS,4.2,2925,16M,"100,000+",Free,0,Everyone,Tools,23-11-2017,1,100000,16,FALSE
8468,Resources For Virtual DJ,FAMILY,3.6,21095,7.9M,"1,000,000+",Free,0,Everyone,Entertainment,16-12-2016,4,1000000,7.9,FALSE
8469,DK 15 Minute Language Course,FAMILY,2.8,21,57M,"1,000+",Free,0,Everyone,Education,06-04-2018,1,1000,57,FALSE
8470,DK Readers,FAMILY,3.9,30,16M,"1,000+",Free,0,Everyone,Education,02-07-2014,1,1000,16,FALSE
8471,Eyewitness Travel Phrase Book,FAMILY,3.8,10,25M,"1,000+",Free,0,Everyone,Education,28-07-2017,1,1000,25,FALSE
8472,DK Quiz,GAME,4.4,1628,34M,"50,000+",Free,0,Everyone,Trivia,10-04-2014,1,50000,34,FALSE
8473,DK Virtual Reality,FAMILY,3.7,42,29M,"1,000+",Free,0,Everyone,Books & Reference;Education,13-03-2018,1,1000,29,FALSE
8474,Bilingual Dictionary Audio App,BOOKS_AND_REFERENCE,2.7,68,87M,"5,000+",Free,0,Everyone,Books & Reference,02-05-2018,1,5000,87,FALSE
8475,Super DK vs Kong Brother Advanced Free Classic,GAME,3.8,66,38M,"10,000+",Free,0,Everyone,Arcade,17-07-2018,1,10000,38,FALSE
8476,English for Everyone,FAMILY,3.2,429,18M,"10,000+",Free,0,Everyone,Education,06-07-2018,3,10000,18,FALSE
8477,DK Live - Sports Play by Play,SPORTS,3.9,255,19M,"100,000+",Free,0,Everyone,Sports,22-05-2018,2,100000,19,FALSE
8478,DK Eyewitness Audio Walks,TRAVEL_AND_LOCAL,2.3,9,70M,"1,000+",Free,0,Everyone,Travel & Local,06-04-2018,1,1000,70,FALSE
8479,DK Pittsburgh Sports,SPORTS,4.1,556,3.3M,"10,000+",Free,0,Everyone,Sports,26-07-2018,3,10000,3.3,FALSE
8480,LineStar For DK,SPORTS,4.3,1387,14M,"50,000+",Free,0,Everyone,Sports,06-06-2018,3,50000,14,FALSE
8481,Visuelles Wörterbuch Audio-App,FAMILY,3.1,192,66M,"10,000+",Free,0,Everyone,Education,07-07-2017,1,10000,66,FALSE
8482,Fodbold DK Pro,SPORTS,4.6,315,4.3M,"1,000+",Paid,2.99,Everyone,Sports,06-06-2018,2,1000,4.3,FALSE
8483,10 Minutes a Day Times Tables,FAMILY,4.1,681,48M,"100,000+",Free,0,Everyone,Education,03-07-2014,1,100000,48,FALSE
8484,dk Verk,BUSINESS,4.4,9,31M,500+,Free,0,Everyone,Business,14-03-2018,2,500,31,FALSE
8485,e-Boks.dk,PRODUCTIVITY,3.2,6752,3.3M,"1,000,000+",Free,0,Everyone,Productivity,21-03-2018,3,1000000,3.3,FALSE
8486,Account Class-11 Solutions (D K Goel),FAMILY,4.5,663,25M,"50,000+",Free,0,Everyone,Education,09-02-2018,3,50000,25,FALSE
8487,Dating.dk,SOCIAL,3.7,2111,11M,"100,000+",Free,0,Mature 17+,Social,06-08-2018,4,100000,11,FALSE
8491,Account Class-12 Solutions (D K Goel) Vol-1,FAMILY,4.4,708,33M,"50,000+",Free,0,Everyone,Education,12-02-2018,1,50000,33,FALSE
8492,Salah Widget (DK+Malmo),LIFESTYLE,4.5,532,6.4M,"10,000+",Free,0,Everyone,Lifestyle,28-06-2015,0,10000,6.4,FALSE
8493,PK and DK Audio App,FAMILY,5,2,3.9M,100+,Free,0,Everyone,Entertainment,25-10-2017,5,100,3.9,FALSE
8494,dk,FAMILY,4.8,5,1.5M,10+,Free,0,Everyone,Education,18-09-2017,1,10,1.5,FALSE
8496,Account Class-12 Solutions (D K Goel) Vol-2,FAMILY,4.6,124,23M,"10,000+",Free,0,Everyone,Education,17-04-2018,1,10000,23,FALSE
8497,DK Browser,COMMUNICATION,4,1,2.4M,10+,Free,0,Everyone,Communication,25-04-2017,1,10,2.4,FALSE
8498,Discovery K!ds Play!,FAMILY,4.1,19388,35M,"1,000,000+",Free,0,Everyone,Entertainment;Music & Video,03-05-2018,2,1000000,35,FALSE
8500,Transport DK,MAPS_AND_NAVIGATION,4.1,204,11M,"10,000+",Free,0,Everyone,Maps & Navigation,29-05-2017,2,10000,11,FALSE
8503,DK Murali,SOCIAL,4.8,65,7.1M,500+,Free,0,Teen,Social,25-02-2017,1,500,7.1,FALSE
8507,GirlTalk.dk,SOCIAL,4.3,3,5.3M,100+,Free,0,Teen,Social,22-09-2017,3,100,5.3,FALSE
8508,NY mobilbank DK - Danske Bank,FINANCE,2.8,851,30M,"100,000+",Free,0,Everyone,Finance,26-06-2018,0,100000,30,FALSE
8511,Advanced Download Manager Pro,TOOLS,4.7,6505,2.0M,"50,000+",Paid,2.99,Everyone,Tools,03-11-2017,6,50000,2,FALSE
8513,GetThemAll Any File Downloader,TOOLS,4.2,91186,6.3M,"5,000,000+",Free,0,Everyone,Tools,22-05-2018,2,5000000,6.3,FALSE
8515,Download All Files,TOOLS,3.8,120494,2.3M,"10,000,000+",Free,0,Everyone,Tools,13-06-2018,2,10000000,2.3,FALSE
8516,Download Manager Pro FREE,PRODUCTIVITY,3.8,637,7.2M,"100,000+",Free,0,Everyone,Productivity,31-10-2017,2,100000,7.2,FALSE
8518,Download Manager,TOOLS,3.8,79132,2.2M,"10,000,000+",Free,0,Everyone,Tools,03-01-2018,1,10000000,2.2,FALSE
8519,Download Video Free,FAMILY,4,39682,6.2M,"1,000,000+",Free,0,Everyone,Entertainment,03-04-2018,3,1000000,6.2,FALSE
8520,Fast Download Manager,TOOLS,4,18478,1.7M,"1,000,000+",Free,0,Everyone,Tools,04-08-2018,1,1000000,1.7,FALSE
8521,DL Hughley,FAMILY,4.6,12,10M,"1,000+",Free,0,Mature 17+,Entertainment,23-03-2018,2,1000,10,FALSE
8522,Turbo Download Manager (and Browser),TOOLS,4,32879,3.2M,"5,000,000+",Free,0,Everyone,Tools,04-08-2018,5,5000000,3.2,FALSE
8523,D.L. Evans Bank Mobile Banking,FINANCE,4.3,85,30M,"10,000+",Free,0,Everyone,Finance,02-05-2018,18,10000,30,FALSE
8524,The DL Hughley Show,FAMILY,4.3,23,11M,"5,000+",Free,0,Everyone,Entertainment,29-05-2018,3,5000,11,FALSE
8525,Download Blazer,TOOLS,3.9,34612,2.4M,"5,000,000+",Free,0,Everyone,Tools,12-06-2018,2,5000000,2.4,FALSE
8526,DL Image Manager,PRODUCTIVITY,5,2,1.7M,10+,Paid,0.99,Everyone,Productivity,29-07-2018,1,10,1.7,FALSE
8527,Download Manager For Android Free,TOOLS,4,593,3.3M,"100,000+",Free,0,Everyone,Tools,12-04-2018,12,100000,3.3,FALSE
8528,FrostWire: Torrent Downloader & Music Player,VIDEO_PLAYERS,4.1,253207,13M,"10,000,000+",Free,0,Everyone,Video Players & Editors,02-08-2018,2,10000000,13,FALSE
8529,Turbo Downloader,TOOLS,3.9,23348,3.2M,"5,000,000+",Free,0,Everyone,Tools,04-07-2018,3,5000000,3.2,FALSE
8530,Trimble DL,PRODUCTIVITY,4.2,133,7.9M,"10,000+",Free,0,Everyone,Productivity,12-01-2018,1,10000,7.9,FALSE
8531,Insave-Download for Instagram,PHOTOGRAPHY,4.3,46242,5.2M,"1,000,000+",Free,0,Everyone,Photography,20-09-2016,2,1000000,5.2,FALSE
8532,+Download 4 Instagram Twitter,SOCIAL,4.5,40467,22M,"1,000,000+",Free,0,Everyone,Social,02-08-2018,5,1000000,22,FALSE
8533,Advanced Download Manager Holo,TOOLS,4.4,16192,1.6M,"1,000,000+",Free,0,Everyone,Tools,13-07-2016,4,1000000,1.6,FALSE
8534,G-Download Manager,TOOLS,4.1,802,9.4M,"50,000+",Free,0,Everyone,Tools,24-05-2018,1,50000,9.4,FALSE
8535,Video Downloader,VIDEO_PLAYERS,4.2,58981,5.4M,"10,000,000+",Free,0,Everyone,Video Players & Editors,03-08-2018,1,10000000,5.4,FALSE
8536,DL Calculator,SPORTS,4.5,177,1.1M,"10,000+",Free,0,Everyone,Sports,17-09-2015,1,10000,1.1,FALSE
8537,Inst Download - Video & Photo,VIDEO_PLAYERS,4.6,148715,3.3M,"10,000,000+",Free,0,Everyone,Video Players & Editors,20-12-2017,2,10000000,3.3,FALSE
8538,Vuze Torrent Downloader,VIDEO_PLAYERS,4.1,24565,5.5M,"1,000,000+",Free,0,Everyone,Video Players & Editors,04-03-2016,2,1000000,5.5,FALSE
8539,IDM Internet Download Manager,PRODUCTIVITY,3.9,1322,4.2M,"100,000+",Free,0,Everyone,Productivity,25-10-2016,1,100000,4.2,FALSE
8540,TorrDroid - Torrent Downloader,TOOLS,4.7,59632,10M,"1,000,000+",Free,0,Everyone,Tools,03-04-2018,1,1000000,10,FALSE
8541,Download Manager - File & Video,TOOLS,3.9,8780,5.0M,"1,000,000+",Free,0,Everyone,Tools,13-06-2018,2,1000000,5,FALSE
8542,AndStream - Streaming Download,VIDEO_PLAYERS,4.3,38607,2.9M,"1,000,000+",Free,0,Everyone,Video Players & Editors,19-03-2017,3,1000000,2.9,FALSE
8543,DM Me - Chat,SOCIAL,2.9,90,30M,"10,000+",Free,0,Mature 17+,Social,09-07-2018,1,10000,30,FALSE
8544,DM Screen,BOOKS_AND_REFERENCE,4.4,283,5.4M,"10,000+",Free,0,Everyone 10+,Books & Reference,12-01-2018,1,10000,5.4,FALSE
8545,DM for IG 😘 - Image & Video Saver for Instagram,SOCIAL,3.7,55,3.7M,"5,000+",Free,0,Teen,Social,03-03-2018,3,5000,3.7,FALSE
8546,DM for WhatsApp,COMMUNICATION,4.4,25,2.9M,"5,000+",Free,0,Everyone,Communication,03-06-2018,0,5000,2.9,FALSE
8547,Fifth Edition DM Tools,FAMILY,4.1,942,3.0M,"100,000+",Free,0,Everyone,Role Playing,19-01-2017,1,100000,3,FALSE
8549,DM airdisk,TOOLS,2.8,11,11M,"1,000+",Free,0,Everyone,Tools,05-08-2016,1,1000,11,FALSE
8550,Diabetes mellitus (DM) from zero to hero,MEDICAL,4.9,18,3.0M,"1,000+",Free,0,Everyone,Medical,17-01-2018,1,1000,3,FALSE
8551,Auto DM for Twitter 🔥,SOCIAL,3.4,44,6.3M,"1,000+",Free,0,Teen,Social,21-05-2018,HTTPs,1000,6.3,FALSE
8552,DM HiDisk,TOOLS,2.8,54,20M,"5,000+",Free,0,Everyone,Tools,07-06-2018,1,5000,20,FALSE
8553,DM EVOLUTION,GAME,2.5,450,97M,"10,000+",Free,0,Everyone,Card,23-07-2018,2,10000,97,FALSE
8554,Daily DM,PERSONALIZATION,4.7,51,259k,"1,000+",Free,0,Everyone,Personalization,04-10-2013,1,1000,0.259,TRUE
8555,Dungeons and Dragons DM Tools,BOOKS_AND_REFERENCE,3.1,50,4.9M,"1,000+",Paid,1.99,Everyone,Books & Reference,22-02-2017,2,1000,4.9,FALSE
